period,company,yelp_avg_rating,normalized_yelp_avg_rating,yelp_no_of_reviews,yelp_5,percentage_yelp_5,yelp_4,yelp_3,yelp_2,yelp_1,glassdoor_avg_rating,normalized_glassdoor_avg_rating,glassdoor_no_of_reviews,glassdoor_5,percentage_glassdoor_5,glassdoor_4,glassdoor_3,glassdoor_2,glassdoor_1,months_after_stock_price,stock_price_change,price_increase_or_decrease
2015_4,Gap,2.962962962962963,0.4259259259259258,0.7741935483870968,0.375,0.27777777777777773,0.6153846153846154,0.6363636363636364,0.42857142857142855,0.6666666666666666,3.413294483294484,0.766421076901581,0.5901639344262295,0.525,0.5118279569892473,0.6195652173913043,0.6266666666666667,0.5666666666666667,0.6428571428571429,24.719999,1.0,0
2015_3,Gap,2.64,0.17636363636363653,0.7096774193548387,0.375,0.3,0.38461538461538464,0.36363636363636365,0.8571428571428571,0.7777777777777778,3.4083081188963553,0.7600323830935947,1.0,1.0,0.5925925925925926,1.0,1.0,1.0,1.0,27.219999,1.0,0
2015_2,Gap,2.7241379310344827,0.24137931034482754,0.8387096774193549,0.5,0.3448275862068965,0.3076923076923077,0.9090909090909091,0.2857142857142857,1.0,3.4131843076017843,0.7662799161861696,0.7991803278688525,0.55,0.4034519956850054,0.8804347826086957,0.92,0.7666666666666667,0.5,36.480000,1.0,0
2015_1,Gap,3.15,0.5704545454545453,0.5483870967741935,1.0,1.0,0.15384615384615385,0.09090909090909091,0.42857142857142855,0.6666666666666666,3.467381784881785,0.8357195038017802,0.5286885245901639,0.625,0.6746031746031746,0.4782608695652174,0.6266666666666667,0.5,0.35714285714285715,39.639999,1.0,0
2012_4,Gap,3.2580645161290325,0.653958944281525,0.9032258064516129,0.75,0.48387096774193544,0.6923076923076923,0.7272727272727273,0.42857142857142855,0.5555555555555556,3.3050732600732595,0.6277644919665513,0.24180327868852458,0.125,0.2698412698412698,0.2826086956521739,0.29333333333333333,0.26666666666666666,0.35714285714285715,32.680000,1.0,0
2012_1,Gap,3.0,0.45454545454545453,0.7741935483870968,0.5,0.37037037037037035,0.5384615384615384,0.5454545454545454,0.7142857142857143,0.5555555555555556,3.4259259259259256,0.7826048959894338,0.1762295081967213,0.175,0.4897119341563786,0.17391304347826086,0.26666666666666666,0.2,0.07142857142857142,28.500000,1.0,0
2012_2,Gap,3.272727272727273,0.6652892561983472,0.967741935483871,0.625,0.3787878787878788,1.0,0.5454545454545454,0.5714285714285714,0.5555555555555556,3.201560232220609,0.4951402015443909,0.1721311475409836,0.225,0.6415094339622641,0.11956521739130435,0.18666666666666668,0.3333333333333333,0.35714285714285715,29.490000,1.0,0
2012_3,Gap,3.607142857142857,0.9237012987012987,0.8064516129032258,0.875,0.625,0.7692307692307693,0.5454545454545454,0.42857142857142855,0.2222222222222222,3.4357330703484554,0.7951701314683646,0.1680327868852459,0.125,0.3632478632478633,0.21739130434782608,0.22666666666666666,0.2,0.0,35.720001,1.0,0
2014_4,Gap,3.03125,0.4786931818181818,0.9354838709677419,0.875,0.546875,0.5384615384615384,0.5454545454545454,0.5714285714285714,0.8888888888888888,3.595602426247585,1.0,0.46311475409836067,0.725,0.8835125448028673,0.4782608695652174,0.38666666666666666,0.43333333333333335,0.35714285714285715,41.189999,1.0,0
2014_2,Gap,3.0526315789473686,0.49521531100478483,0.5161290322580645,0.5,0.5263157894736842,0.15384615384615385,0.5454545454545454,0.7142857142857143,0.2222222222222222,3.4722016765286003,0.8418949072541894,0.38114754098360654,0.425,0.6175213675213675,0.40217391304347827,0.36,0.5,0.2857142857142857,40.110001,1.0,0
2014_3,Gap,3.25,0.6477272727272727,0.6774193548387096,0.5,0.41666666666666663,0.6153846153846154,0.45454545454545453,0.5714285714285714,0.3333333333333333,3.399480883101572,0.7487226387265501,0.430327868852459,0.4,0.5210727969348659,0.41304347826086957,0.5466666666666666,0.36666666666666664,0.42857142857142855,37.889999,1.0,0
