period,company,yelp_avg_rating,normalized_yelp_avg_rating,yelp_no_of_reviews,yelp_5,percentage_yelp_5,yelp_4,yelp_3,yelp_2,yelp_1,glassdoor_avg_rating,normalized_glassdoor_avg_rating,glassdoor_no_of_reviews,glassdoor_5,percentage_glassdoor_5,glassdoor_4,glassdoor_3,glassdoor_2,glassdoor_1,months_after_stock_price,stock_price_change,price_increase_or_decrease
2012_3,HomeDepot,2.902439024390244,0.4038737446197991,0.4420289855072464,0.3055555555555556,0.35772357723577236,0.7567567567567568,0.6666666666666666,0.5294117647058824,0.2,3.1873165360602544,0.6709899046584289,0.20046620046620048,0.16129032258064516,0.5567447627749136,0.20714285714285716,0.1863799283154122,0.23308270676691728,0.2028985507246377,61.380001,1.0,0
2014_4,HomeDepot,2.6646706586826348,0.2747328871668428,0.6014492753623188,0.5555555555555556,0.47904191616766467,0.5135135135135135,0.5757575757575758,0.6764705882352942,0.4,3.2993656356965713,0.7821240530196499,0.45454545454545453,0.432258064516129,0.7331589274035317,0.43214285714285716,0.4838709677419355,0.2781954887218045,0.5507246376811594,104.419998,1.0,0
2014_2,HomeDepot,2.7955801104972378,0.34583468746614676,0.6521739130434783,0.6388888888888888,0.5082872928176796,0.7027027027027027,0.45454545454545453,0.9705882352941176,0.3696969696969697,3.177178930975025,0.6609350794860169,0.5058275058275058,0.3225806451612903,0.42124686593233235,0.5178571428571429,0.4838709677419355,0.5639097744360902,0.5362318840579711,80.849998,1.0,0
2014_3,HomeDepot,2.473170731707317,0.17072214251554277,0.7391304347826086,0.5138888888888888,0.36097560975609755,0.8918918918918919,0.42424242424242425,0.7941176470588235,0.5696969696969697,3.218189437478229,0.7016107094454624,0.5093240093240093,0.4258064516129032,0.6211374832064487,0.5142857142857142,0.4336917562724014,0.5338345864661654,0.6231884057971014,97.519997,1.0,0
2014_1,HomeDepot,2.5142857142857142,0.19305322128851538,0.5036231884057971,0.3055555555555556,0.3142857142857143,0.6756756756756757,0.42424242424242425,0.6176470588235294,0.3515151515151515,3.2507568876778716,0.7339122259590382,0.3962703962703963,0.3161290322580645,0.5762058105382356,0.41785714285714287,0.36917562724014336,0.39849624060150374,0.37681159420289856,79.510002,1.0,0
2016_1,HomeDepot,2.7967914438502675,0.3464926077382825,0.6739130434782609,0.6944444444444444,0.5347593582887701,0.7837837837837838,0.3939393939393939,0.6764705882352942,0.43636363636363634,3.310591291947221,0.7932580447363262,0.9312354312354313,0.8387096774193549,0.6996320870412881,0.9464285714285714,0.8387096774193549,0.8947368421052632,0.855072463768116,133.889999,1.0,0
2016_2,HomeDepot,2.403755868544601,0.13302034428794993,0.7681159420289855,0.5555555555555556,0.3755868544600939,0.7567567567567568,0.42424242424242425,0.7941176470588235,0.6303030303030303,3.3182542416896608,0.800858421681121,0.8438228438228438,0.8064516129032258,0.7547166548498108,0.8642857142857143,0.7526881720430108,0.7518796992481203,0.7971014492753623,138.240005,1.0,0
2016_3,HomeDepot,2.2857142857142856,0.06890756302520999,0.9094202898550725,0.6388888888888888,0.36507936507936506,0.7297297297297297,0.3939393939393939,0.9705882352941176,0.806060606060606,3.373773996373991,0.8559248226972259,0.8426573426573427,0.896774193548387,0.8665974025974027,0.8214285714285714,0.8064516129032258,0.5639097744360902,0.8985507246376812,122.010002,1.0,0
2016_4,HomeDepot,2.5186721991701244,0.19543568464730285,0.8695652173913043,0.7222222222222222,0.4315352697095436,0.7297297297297297,0.8484848484848485,0.6176470588235294,0.6848484848484848,3.4104274877470693,0.8922790152916675,0.7599067599067599,0.8258064516129032,0.8870761050437046,0.8464285714285714,0.5913978494623656,0.6390977443609023,0.6521739130434783,137.580002,1.0,0
2017_1,HomeDepot,2.550925925925926,0.21295388525780687,0.7789855072463768,0.6944444444444444,0.46296296296296297,0.6216216216216216,0.7272727272727273,0.5294117647058824,0.6121212121212121,3.499054241180224,0.9801820756177427,0.8566433566433567,1.0,0.9734124143572963,1.0,0.6451612903225806,0.6015037593984962,0.6956521739130435,156.100006,1.0,0
2017_3,HomeDepot,2.256704980842912,0.05315152881075797,0.9420289855072463,0.8055555555555556,0.4444444444444444,0.43243243243243246,0.30303030303030304,0.8235294117647058,0.9030303030303031,3.4124360849878057,0.8942712110743599,0.8135198135198135,0.9483870967741935,0.9703358710255263,0.8214285714285714,0.6845878136200717,0.5714285714285714,0.8985507246376812,165.779999,1.0,0
2017_2,HomeDepot,2.2610441767068274,0.055508307740767045,0.8985507246376812,0.6666666666666666,0.3855421686746988,0.43243243243243246,0.6060606060606061,1.0,0.793939393939394,3.3690505687577366,0.8512399648341812,0.7645687645687645,0.7935483870967742,0.8370823905230934,0.7892857142857143,0.6630824372759857,0.6165413533834586,0.7681159420289855,149.600006,1.0,0
2017_4,HomeDepot,2.56,0.21788235294117647,0.9021739130434783,1.0,0.576,0.4864864864864865,0.45454545454545453,0.5294117647058824,0.7696969696969697,3.459035096359036,0.940489712249518,0.7132867132867133,0.8193548387096774,0.9487836107554418,0.8,0.5734767025089605,0.42105263157894735,0.7681159420289855,200.899994,1.0,0
2011_3,HomeDepot,2.9008264462809916,0.40299789337222486,0.43478260869565216,0.2777777777777778,0.3305785123966942,0.8378378378378378,0.5454545454545454,0.6176470588235294,0.18787878787878787,3.0998062015503876,0.5841941469939249,0.06876456876456877,0.03870967741935484,0.30413772274237394,0.08214285714285714,0.06810035842293907,0.10526315789473684,0.07246376811594203,35.799999,1.0,0
2009_1,HomeDepot,2.391304347826087,0.12625745950554132,0.16304347826086957,0.027777777777777776,0.08695652173913043,0.24324324324324326,0.30303030303030304,0.2647058823529412,0.09696969696969697,3.003472222222222,0.4886467951130786,0.024475524475524476,0.01935483870967742,0.37012987012987014,0.025,0.02867383512544803,0.06015037593984962,0.043478260869565216,26.320000,1.0,0
2009_2,HomeDepot,2.9516129032258065,0.43058191018342823,0.2210144927536232,0.16666666666666666,0.3870967741935484,0.24324324324324326,0.48484848484848486,0.4117647058823529,0.06666666666666667,3.0416666666666665,0.5265293579292063,0.022144522144522144,0.012903225806451613,0.2682100508187465,0.03571428571428571,0.03225806451612903,0.022556390977443608,0.043478260869565216,25.940001,1.0,0
