date,rating,link
2013-12-11,5.0,/biz/gap-factory-burbank?osq=gap
2013-01-07,4.0,/biz/gap-factory-burbank?osq=gap
2013-12-22,5.0,/biz/gap-factory-burbank?osq=gap
2013-06-20,5.0,/biz/gap-factory-burbank?osq=gap
2014-02-02,3.0,/biz/gap-factory-burbank?osq=gap
2013-01-10,4.0,/biz/gap-factory-burbank?osq=gap
2016-01-07,1.0,/biz/gap-factory-burbank?osq=gap
2016-02-12,5.0,/biz/gap-factory-burbank?osq=gap
2015-04-07,3.0,/biz/gap-factory-burbank?osq=gap
2013-05-30,5.0,/biz/gap-factory-burbank?osq=gap
2012-11-25,1.0,/biz/gap-factory-burbank?osq=gap
2012-12-06,3.0,/biz/gap-factory-burbank?osq=gap
2013-09-08,2.0,/biz/gap-factory-burbank?osq=gap
2013-02-11,2.0,/biz/gap-factory-burbank?osq=gap
2017-10-31,4.0,/biz/gap-outlet-chicago?osq=gap
2018-02-24,1.0,/biz/gap-outlet-chicago?osq=gap
2017-04-11,4.0,/biz/gap-outlet-chicago?osq=gap
2018-08-03,4.0,/biz/gap-outlet-chicago?osq=gap
2017-10-08,4.0,/biz/gap-outlet-chicago?osq=gap
2013-12-14,1.0,/biz/gap-outlet-chicago?osq=gap
2015-06-12,4.0,/biz/gap-outlet-chicago?osq=gap
2017-12-18,4.0,/biz/gap-outlet-chicago?osq=gap
2016-09-22,3.0,/biz/gap-outlet-chicago?osq=gap
2013-08-28,1.0,/biz/gap-outlet-chicago?osq=gap
2013-10-10,2.0,/biz/gap-outlet-chicago?osq=gap
2013-07-10,5.0,/biz/gap-outlet-chicago?osq=gap
2012-02-16,5.0,/biz/gap-outlet-chicago?osq=gap
2013-08-01,2.0,/biz/gap-outlet-chicago?osq=gap
2010-08-02,4.0,/biz/gap-outlet-chicago?osq=gap
2015-11-18,1.0,/biz/gap-outlet-chicago?osq=gap
2009-08-16,5.0,/biz/gap-outlet-chicago?osq=gap
2012-03-12,4.0,/biz/gap-outlet-chicago?osq=gap
2014-08-26,3.0,/biz/gap-outlet-chicago?osq=gap
2014-04-05,3.0,/biz/gap-outlet-chicago?osq=gap
2009-09-06,1.0,/biz/gap-outlet-chicago?osq=gap
2013-10-08,4.0,/biz/gap-outlet-chicago?osq=gap
2011-12-09,5.0,/biz/gap-outlet-chicago?osq=gap
2010-09-06,4.0,/biz/gap-outlet-chicago?osq=gap
2013-01-18,1.0,/biz/gap-outlet-chicago?osq=gap
2010-06-25,4.0,/biz/gap-outlet-chicago?osq=gap
2011-04-04,4.0,/biz/gap-outlet-chicago?osq=gap
2012-10-25,3.0,/biz/gap-outlet-chicago?osq=gap
2010-10-30,4.0,/biz/gap-outlet-chicago?osq=gap
2013-03-29,3.0,/biz/gap-outlet-chicago?osq=gap
2006-04-29,1.0,/biz/gap-outlet-chicago?osq=gap
2010-02-01,5.0,/biz/gap-outlet-chicago?osq=gap
2010-05-17,3.0,/biz/gap-outlet-chicago?osq=gap
2012-11-08,5.0,/biz/gap-outlet-chicago?osq=gap
2008-08-17,4.0,/biz/gap-outlet-chicago?osq=gap
2010-10-19,4.0,/biz/gap-outlet-chicago?osq=gap
2009-09-10,4.0,/biz/gap-outlet-chicago?osq=gap
2007-11-12,3.0,/biz/gap-outlet-chicago?osq=gap
2008-08-08,2.0,/biz/gap-outlet-chicago?osq=gap
2007-02-07,4.0,/biz/gap-outlet-chicago?osq=gap
2007-09-12,4.0,/biz/gap-outlet-chicago?osq=gap
2012-06-24,5.0,/biz/gap-outlet-chicago?osq=gap
2012-09-02,4.0,/biz/gap-outlet-chicago?osq=gap
2010-07-11,4.0,/biz/gap-outlet-chicago?osq=gap
2014-06-22,2.0,/biz/gap-outlet-chicago?osq=gap
2005-08-12,2.0,/biz/gap-outlet-chicago?osq=gap
2007-11-27,5.0,/biz/gap-outlet-chicago?osq=gap
2008-07-14,4.0,/biz/gap-outlet-chicago?osq=gap
2012-01-12,5.0,/biz/gap-outlet-chicago?osq=gap
2010-01-11,4.0,/biz/gap-outlet-chicago?osq=gap
2013-09-02,5.0,/biz/gap-outlet-chicago?osq=gap
2011-08-04,5.0,/biz/gap-outlet-chicago?osq=gap
2010-10-03,3.0,/biz/gap-outlet-chicago?osq=gap
2007-10-26,2.0,/biz/gap-outlet-chicago?osq=gap
2011-04-05,4.0,/biz/gap-outlet-chicago?osq=gap
2009-09-14,2.0,/biz/gap-outlet-chicago?osq=gap
2011-12-08,2.0,/biz/gap-outlet-chicago?osq=gap
2008-01-20,5.0,/biz/gap-outlet-chicago?osq=gap
2009-10-04,4.0,/biz/gap-outlet-chicago?osq=gap
2006-10-28,3.0,/biz/gap-outlet-chicago?osq=gap
2009-03-22,5.0,/biz/gap-outlet-chicago?osq=gap
2007-01-19,3.0,/biz/gap-outlet-chicago?osq=gap
2005-08-07,2.0,/biz/gap-outlet-chicago?osq=gap
2010-07-18,5.0,/biz/gap-outlet-chicago?osq=gap
2009-03-12,5.0,/biz/gap-outlet-chicago?osq=gap
2009-09-14,4.0,/biz/gap-outlet-chicago?osq=gap
2005-11-15,3.0,/biz/gap-outlet-chicago?osq=gap
2011-11-01,4.0,/biz/gap-outlet-chicago?osq=gap
2010-01-20,3.0,/biz/gap-outlet-chicago?osq=gap
2009-09-18,5.0,/biz/gap-outlet-chicago?osq=gap
2013-05-01,1.0,/biz/gap-outlet-chicago?osq=gap
2010-08-31,1.0,/biz/gap-outlet-chicago?osq=gap
2009-12-22,5.0,/biz/gap-outlet-chicago?osq=gap
2008-03-12,5.0,/biz/gap-outlet-chicago?osq=gap
2019-08-26,4.0,/biz/gap-chicago?osq=gap
2019-07-12,1.0,/biz/gap-chicago?osq=gap
2019-02-02,4.0,/biz/gap-chicago?osq=gap
2018-12-08,3.0,/biz/gap-chicago?osq=gap
2017-07-28,4.0,/biz/gap-chicago?osq=gap
2018-11-12,3.0,/biz/gap-chicago?osq=gap
2018-10-13,1.0,/biz/gap-chicago?osq=gap
2018-05-28,5.0,/biz/gap-chicago?osq=gap
2019-04-19,5.0,/biz/gap-chicago?osq=gap
2018-01-26,4.0,/biz/gap-chicago?osq=gap
2014-08-15,4.0,/biz/gap-chicago?osq=gap
2017-05-22,1.0,/biz/gap-chicago?osq=gap
2014-10-11,5.0,/biz/gap-chicago?osq=gap
2017-04-14,3.0,/biz/gap-chicago?osq=gap
2014-03-15,3.0,/biz/gap-chicago?osq=gap
2017-11-08,5.0,/biz/gap-chicago?osq=gap
2015-06-03,1.0,/biz/gap-chicago?osq=gap
2016-01-04,1.0,/biz/gap-chicago?osq=gap
2016-06-18,4.0,/biz/gap-chicago?osq=gap
2016-02-14,5.0,/biz/gap-chicago?osq=gap
2013-04-03,2.0,/biz/gap-chicago?osq=gap
2013-04-22,5.0,/biz/gap-chicago?osq=gap
2010-10-25,4.0,/biz/gap-chicago?osq=gap
2010-12-29,5.0,/biz/gap-chicago?osq=gap
2011-02-06,4.0,/biz/gap-chicago?osq=gap
2014-07-03,2.0,/biz/gap-chicago?osq=gap
2014-03-12,4.0,/biz/gap-chicago?osq=gap
2014-02-07,5.0,/biz/gap-chicago?osq=gap
2011-03-24,3.0,/biz/gap-chicago?osq=gap
2012-06-27,5.0,/biz/gap-chicago?osq=gap
2011-03-22,2.0,/biz/gap-chicago?osq=gap
